last_update_trigger,android.net.wifi.STATE_CHANGE,2023-01-27 02:51:16.242209
active_notification_count,0,2023-01-27 02:51:16.248017
app_rx_gb,0.0212,2023-01-27 02:59:42.891891
app_tx_gb,0.01,2023-01-27 02:59:42.893964
app_memory,0.013,2023-01-27 02:59:42.897513
battery_temperature,24.3,2023-01-27 02:59:42.899410
battery_power,0.0,2023-01-27 02:59:42.901347
last_update_trigger,SensorWorker,2023-01-27 02:59:42.905859
active_notification_count,1,2023-01-27 02:59:42.907697
app_memory,0.015,2023-01-27 03:21:20.426336
battery_level,50,2023-01-27 03:21:20.429682
battery_temperature,24.8,2023-01-27 03:21:20.431594
battery_power,0.0,2023-01-27 03:21:20.433500
app_memory,0.019,2023-01-27 03:44:50.053475
battery_temperature,25.9,2023-01-27 03:44:50.055364
battery_power,0.0,2023-01-27 03:44:50.058658
pressure_sensor,1014.4,2023-01-27 03:44:50.060506
app_memory,0.021,2023-01-27 03:51:17.850858
battery_level,49,2023-01-27 03:51:17.853942
battery_temperature,26.2,2023-01-27 03:51:17.855951
battery_power,0.0,2023-01-27 03:51:17.857777
last_update_trigger,android.net.wifi.STATE_CHANGE,2023-01-27 03:51:17.861268
active_notification_count,0,2023-01-27 03:51:17.863068
pressure_sensor,1014.3,2023-01-27 03:51:17.864681
app_memory,0.023,2023-01-27 03:59:42.920351
battery_power,0.0,2023-01-27 03:59:42.923793
last_update_trigger,android.os.action.DEVICE_IDLE_MODE_CHANGED,2023-01-27 03:59:42.925630
doze_mode,off,2023-01-27 03:59:42.927470
pressure_sensor,1014.2,2023-01-27 03:59:42.931464
app_memory,0.017,2023-01-27 03:59:51.363307
last_update_trigger,SensorWorker,2023-01-27 03:59:51.366548
active_notification_count,1,2023-01-27 03:59:51.369804
pressure_sensor,1014.3,2023-01-27 03:59:51.371557
app_memory,0.02,2023-01-27 04:00:44.264622
battery_temperature,27.2,2023-01-27 04:00:44.266609
battery_power,0.0,2023-01-27 04:00:44.268531
last_update_trigger,android.os.action.DEVICE_IDLE_MODE_CHANGED,2023-01-27 04:00:44.273571
wifi_signal_strength,-57,2023-01-27 04:00:44.275432
